date,Alpha,Beta,Delta,Epsilon,Gamma,Iota,Omicron,location
2021-10-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-20,0.0,0.0,0.99236641221374,0.0,0.0,0.0,0.0,01
2021-10-21,0.0,0.0,0.992481203007519,0.0,0.0,0.0,0.0,01
2021-10-22,0.0,0.0,0.992592592592593,0.0,0.0,0.0,0.0,01
2021-10-23,0.0,0.0,0.992481203007519,0.0,0.0,0.0,0.0,01
2021-10-24,0.0,0.0,0.991935483870968,0.0,0.0,0.0,0.0,01
2021-10-25,0.0,0.0,0.990990990990991,0.0,0.0,0.0,0.0,01
2021-10-26,0.0,0.0,0.991666666666667,0.0,0.0,0.0,0.0,01
2021-10-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-10-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-04,0.0,0.0,0.984615384615384,0.0,0.0,0.0,0.0,01
2021-11-05,0.0,0.0,0.969230769230769,0.0,0.0,0.0,0.0,01
2021-11-06,0.0,0.0,0.966101694915254,0.0,0.0,0.0,0.0,01
2021-11-07,0.0,0.0,0.966666666666667,0.0,0.0,0.0,0.0,01
2021-11-08,0.0,0.0,0.963636363636364,0.0,0.0,0.0,0.0,01
2021-11-09,0.0,0.0,0.938775510204082,0.0,0.0,0.0,0.0,01
2021-11-10,0.0,0.0,0.918367346938776,0.0,0.0,0.0,0.0,01
2021-11-11,0.0,0.0,0.942307692307692,0.0,0.0,0.0,0.0,01
2021-11-12,0.0,0.0,0.923076923076923,0.0,0.0,0.0,0.0,01
2021-11-13,0.0,0.0,0.92156862745098,0.0,0.0,0.0,0.0,01
2021-11-14,0.0,0.0,0.91304347826087,0.0,0.0,0.0,0.0,01
2021-11-15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,01
2021-11-16,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,01
2021-11-17,0.0,0.0,0.956521739130435,0.0,0.0,0.0,0.0,01
2021-11-18,0.0,0.0,0.9782608695652175,0.0,0.0,0.0,0.0,01
2021-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-11-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-12-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-12-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-12-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01
2021-12-04,0.0,0.0,0.9945652173913044,0.0,0.0,0.0,0.0,01
2021-12-05,0.0,0.0,0.989130434782609,0.0,0.0,0.0,0.0108695652173913,01
2021-12-06,0.0,0.0,0.99047619047619,0.0,0.0,0.0,0.0095238095238095,01
2021-12-07,0.0,0.0,0.991304347826087,0.0,0.0,0.0,0.008695652173913,01
2021-12-08,0.0,0.0,0.990990990990991,0.0,0.0,0.0,0.009009009009009,01
2021-12-09,0.0,0.0,0.990825688073394,0.0,0.0,0.0,0.0091743119266055,01
2021-12-10,0.0,0.0,0.99047619047619,0.0,0.0,0.0,0.0095238095238095,01
2021-12-11,0.0,0.0,0.982142857142857,0.0,0.0,0.0,0.0178571428571429,01
2021-12-12,0.0,0.0,0.991735537190083,0.0,0.0,0.0,0.0082644628099173,01
2021-12-13,0.0,0.0,0.970873786407767,0.0,0.0,0.0,0.029126213592233,01
2021-12-14,0.0,0.0,0.936842105263158,0.0,0.0,0.0,0.0631578947368421,01
2021-12-15,0.0,0.0,0.901960784313726,0.0,0.0,0.0,0.0980392156862745,01
2021-12-16,0.0,0.0,0.816666666666667,0.0,0.0,0.0,0.183333333333333,01
2021-12-17,0.0,0.0,0.76,0.0,0.0,0.0,0.24,01
2021-12-18,0.0,0.0,0.740506329113924,0.0,0.0,0.0,0.259493670886076,01
2021-12-19,0.0,0.0,0.701863354037267,0.0,0.0,0.0,0.291925465838509,01
2021-12-20,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.326923076923077,01
2021-12-21,0.0,0.0,0.558282208588957,0.0,0.0,0.0,0.43558282208589,01
2021-12-22,0.0,0.0,0.467391304347826,0.0,0.0,0.0,0.527173913043478,01
2021-12-23,0.0,0.0,0.339622641509434,0.0,0.0,0.0,0.655660377358491,01
2021-12-24,0.0,0.0,0.260869565217391,0.0,0.0,0.0,0.733695652173913,01
2021-12-25,0.0,0.0,0.232558139534884,0.0,0.0,0.0,0.761627906976744,01
2021-12-26,0.0,0.0,0.177083333333333,0.0,0.0,0.0,0.822916666666667,01
2021-12-27,0.0,0.0,0.104895104895105,0.0,0.0,0.0,0.888111888111888,01
2021-12-28,0.0,0.0,0.0731707317073171,0.0,0.0,0.0,0.915989159891599,01
2021-12-29,0.0,0.0,0.0618336886993603,0.0,0.0,0.0,0.925373134328358,01
2021-12-30,0.0,0.0,0.0559440559440559,0.0,0.0,0.0,0.931818181818182,01
2021-12-31,0.0,0.0,0.0484429065743945,0.0,0.0,0.0,0.939446366782007,01
2022-01-01,0.0,0.0,0.0491803278688525,0.0,0.0,0.0,0.939344262295082,01
2022-01-02,0.0,0.0,0.0461783439490446,0.0,0.0,0.0,0.942675159235669,01
2022-01-03,0.0,0.0,0.0494233937397035,0.0,0.0,0.0,0.940691927512356,01
2022-01-04,0.0,0.0,0.0438066465256798,0.0,0.0,0.0,0.947129909365559,01
2022-01-05,0.0,0.0,0.0373961218836565,0.0,0.0,0.0,0.957063711911357,01
2022-01-06,0.0,0.0,0.0305958132045089,0.0,0.0,0.0,0.964573268921095,01
2022-01-07,0.0,0.0,0.0306122448979592,0.0,0.0,0.0,0.963556851311953,01
2022-01-08,0.0,0.0,0.027190332326284,0.0,0.0,0.0,0.966767371601209,01
2022-01-09,0.0,0.0,0.0292682926829268,0.0,0.0,0.0,0.964227642276423,01
2022-01-10,0.0,0.0,0.0210526315789474,0.0,0.0,0.0,0.974436090225564,01
2022-01-11,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.982078853046595,01
2022-01-12,0.0,0.0,0.0164319248826291,0.0,0.0,0.0,0.97887323943662,01
2022-01-13,0.0,0.0,0.0165876777251185,0.0,0.0,0.0,0.978672985781991,01
2022-01-14,0.0,0.0,0.0140449438202247,0.0,0.0,0.0,0.98314606741573,01
2022-01-15,0.0,0.0,0.0132978723404255,0.0,0.0,0.0,0.984042553191489,01
2022-01-16,0.0,0.0,0.0128865979381443,0.0,0.0,0.0,0.984536082474227,01
2022-01-17,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.982394366197183,01
2022-01-18,0.0,0.0,0.0154440154440154,0.0,0.0,0.0,0.980694980694981,01
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.995918367346939,01
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.995708154506438,01
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.995689655172414,01
2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.995744680851064,01
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.996108949416342,01
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.996108949416342,01
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.996108949416342,01
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,01
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.933333333333333,01
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.933333333333333,01
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571429,01
2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571429,01
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,01
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,01
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.939393939393939,01
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.939393939393939,01
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.947368421052632,01
2022-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.945945945945946,01
2022-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.947368421052632,01
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.953488372093023,01
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.95,01
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.990740740740741,01
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9921875,01
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.992957746478873,01
2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.993055555555555,01
2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.986394557823129,01
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.987261146496815,01
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.986666666666667,01
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.987179487179487,01
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.986577181208054,01
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.980263157894737,01
2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.980519480519481,01
2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.986928104575163,01
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.986928104575163,01
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.986928104575163,01
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.993464052287582,01
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.986842105263158,01
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.987577639751553,01
2022-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.988826815642458,01
2022-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.989583333333333,01
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.991341991341991,01
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.990909090909091,01
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.990740740740741,01
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.995670995670996,01
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,01
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,01
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,01
2022-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.9966777408637871,01
2022-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.9966555183946485,01
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.9966887417218541,01
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.9957983193277309,01
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.994818652849741,01
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.9948453608247417,01
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9948453608247417,01
2022-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,01
2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,01
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,01
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,01
2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,01
2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,01
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,01
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,01
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,01
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,01
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,01
2022-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,01
2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,01
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,01
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,01
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,01
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,01
2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,01
2022-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,01
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,01
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.99375,01
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.993670886075949,01
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.993589743589744,01
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.99375,01
2022-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.993589743589744,01
2022-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.993421052631579,01
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.991596638655462,01
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,01
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,01
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,01
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,01
